epoch,Train Losses,Val Losses,Val Accuracies,Train Accuracies
0,3.991993655329165,3.577155047568722,3.8043478260869565,3.3385093167701863
1,3.552459192572173,3.5482844027920044,3.9855072463768115,4.541925465838509
2,3.5291206940360693,3.498721419901088,4.528985507246377,5.47360248447205
3,3.4998904385181686,3.5291737542636152,4.7101449275362315,6.327639751552795
4,3.450465418537211,3.5192293982574907,5.88768115942029,6.987577639751553
5,3.440367480982905,3.520907961803934,5.797101449275362,7.531055900621118
6,3.427935170831147,3.502618133157924,6.521739130434782,7.958074534161491
7,3.3613794397863543,3.459646501402924,7.155797101449275,8.967391304347826
8,3.3433555446056107,3.472686681194582,6.884057971014493,7.880434782608695
9,3.322153149184233,3.3511218091715937,9.873188405797102,10.093167701863354
10,3.2822205783417506,3.3971186789913452,7.880434782608695,11.451863354037267
11,3.2439549221015125,3.331185047177301,9.51086956521739,11.995341614906833
12,3.2106921228562824,3.3652115559232407,10.68840579710145,12.111801242236025
13,3.1937167392754406,3.355409718941951,8.423913043478262,12.072981366459627
14,3.1605329172951833,3.209048488865728,12.952898550724637,12.732919254658386
15,3.1328961923255685,3.2495155956434165,10.778985507246377,12.849378881987578
16,3.1293888565916452,3.2090819503950034,11.956521739130435,14.868012422360248
17,3.0915644598303373,3.3340698048688364,11.77536231884058,14.98447204968944
18,3.0874902017368293,3.1239870320195737,14.31159420289855,14.945652173913043
19,3.0435006233475965,3.5167429101639898,11.77536231884058,14.868012422360248
20,3.0729703370088375,3.1626090035922285,13.134057971014492,15.95496894409938
21,2.9981562750680104,3.4265997444373975,10.235507246376812,16.53726708074534
22,3.0122049402746356,3.71894047225731,9.057971014492754,16.304347826086957
23,2.9577335852273503,3.1288746681766235,16.032608695652176,17.31366459627329
24,2.9536344975418185,3.286023444023685,13.677536231884059,18.09006211180124
25,2.9721873680256907,3.1448329047880312,15.217391304347826,17.70186335403727
26,2.9449330931124478,3.137019292167995,13.858695652173912,17.857142857142858
27,2.865725689052795,3.2364040803218233,13.768115942028986,19.448757763975156
28,2.9040792477056847,3.175581617631774,15.579710144927537,19.138198757763973
29,2.8649553393725284,3.1849944107774375,17.21014492753623,19.332298136645964
30,2.8549775958801646,3.2011330127716064,14.492753623188406,19.720496894409937
31,2.8001036170106497,3.1493409889331763,14.855072463768115,20.574534161490682
32,2.8544467532116435,3.1927100610041963,12.681159420289855,20.14751552795031
33,2.763350202430109,2.9253538864246313,19.83695652173913,21.622670807453417
34,2.739007775087534,3.0109735433606133,19.83695652173913,22.36024844720497
35,2.748761088211344,3.039485648058463,16.666666666666668,22.864906832298136
36,2.6990583461263906,3.0810293322024136,17.21014492753623,23.214285714285715
37,2.6939782252222857,3.091725936834363,18.75,23.680124223602483
38,2.6721296162338732,2.932536066442296,18.297101449275363,24.417701863354036
39,2.668090501927441,3.095075569291046,16.757246376811594,24.72826086956522
40,2.6103346658789595,3.00252880566362,17.119565217391305,26.242236024844722
41,2.6133647305624828,3.0285793560138647,18.659420289855074,25.038819875776397
42,2.5961329700043483,2.980466365814209,18.931159420289855,26.70807453416149
43,2.559103334912602,2.9964636235997295,20.108695652173914,26.902173913043477
44,2.532087841389342,3.078802944957346,17.934782608695652,27.950310559006212
45,2.510486641285582,3.0489805539449057,17.028985507246375,28.804347826086957
46,2.5373934633243156,3.0669529748999556,19.92753623188406,28.532608695652176
47,2.471224854451529,2.80527711260146,23.82246376811594,29.6972049689441
48,2.4632778034447145,2.9201407674430073,20.742753623188406,29.270186335403725
49,2.450322725758049,2.9239526140517085,20.833333333333332,29.270186335403725
50,2.381117844433518,2.835550156192503,21.920289855072465,32.56987577639752
51,2.407711562162601,2.8324709629666978,22.10144927536232,32.453416149068325
52,2.32088830011972,2.7485462859056997,24.094202898550726,33.07453416149068
53,2.364627305024899,2.685759603113368,25.815217391304348,32.298136645962735
54,2.3223809218554763,2.972391456797503,20.652173913043477,33.50155279503105
55,2.290747360413119,2.9369886336119277,21.64855072463768,33.77329192546584
56,2.2810215787117527,2.7707093694935674,25.996376811594203,35.559006211180126
57,2.2438309562872654,2.7801550333050713,25.181159420289855,36.024844720496894
58,2.2356281976522125,2.7059626993925674,25.634057971014492,34.899068322981364
59,2.2059703732129208,2.810228354689004,24.547101449275363,35.9860248447205
60,2.2482425988831136,2.8173544994298965,24.27536231884058,36.296583850931675
61,2.177764972544605,2.754856572634932,23.55072463768116,37.267080745341616
62,2.1331345561128225,2.5906202447587163,27.98913043478261,38.12111801242236
63,2.121986868959036,2.7490842998891636,24.72826086956522,38.975155279503106
64,2.1195990417314614,2.5843030922654746,27.264492753623188,38.975155279503106
65,2.068310238559794,2.552821335585221,28.35144927536232,40.33385093167702
66,2.066900974475079,2.6085192673448203,29.347826086956523,40.06211180124224
67,2.0246524573853297,2.7217694883761197,27.807971014492754,41.45962732919255
68,1.995979942890428,2.7714835388073022,26.992753623188406,42.50776397515528
69,1.9994163631652453,2.3738574186960855,31.793478260869566,40.72204968944099
70,2.02172527253998,2.672258542931598,27.445652173913043,41.65372670807454
71,1.975772081694988,2.6436891417572466,27.355072463768117,41.964285714285715
72,1.94430779226078,2.5008728815161665,32.155797101449274,43.090062111801245
73,1.931662174485485,2.832379216733186,27.807971014492754,43.36180124223603
74,1.8810151970904807,2.4841570301332334,31.068840579710145,44.83695652173913
75,1.8734518504290847,2.550350361976071,32.518115942028984,45.03105590062112
76,1.864347379400123,2.5613225508427275,33.51449275362319,45.72981366459627
77,1.9063416652797913,2.552317225414774,32.155797101449274,44.44875776397515
78,1.8483147324982636,2.6210091148597607,30.07246376811594,46.506211180124225
79,1.811710230311992,2.8708273500636006,27.445652173913043,46.00155279503105
80,1.894187032806207,2.398923030797986,34.42028985507246,45.49689440993789
81,1.8170617330148353,2.6011705605880073,29.981884057971016,46.816770186335404
82,1.746336593390992,2.6106427061385005,32.518115942028984,48.29192546583851
83,1.7629393724180897,2.8131668153016465,28.079710144927535,49.02950310559006
84,1.7607466226779156,2.5234156829723413,32.69927536231884,46.97204968944099
85,1.7598259004746906,2.625566133554431,31.340579710144926,47.43788819875776
86,1.7391049410245434,2.4113222585208174,33.69565217391305,49.68944099378882
87,1.7001159043045517,2.3708130034847534,34.42028985507246,49.84472049689441
88,1.6997359509793868,2.5800965661587925,33.15217391304348,50.232919254658384
89,1.6939390386853899,2.6622840356135713,33.42391304347826,49.650621118012424
90,1.6869921506561847,2.348196924596593,36.594202898550726,50.85403726708075
91,1.6484223744884041,2.399982003198154,34.05797101449275,52.212732919254655
92,1.6788817681140782,2.388472024945245,34.32971014492754,50.659937888198755
93,1.6277591604623736,2.390801771827366,34.51086956521739,51.203416149068325
